file	line	anchor	info	status	wrap	v26	v27	vsim27	v27on26	vsim27on26	err_line	first_error
part-07-coreai-swift-runtime/references/05-non-llm-engines-bundles-warmup-and-caching.md	371	62-each-component-owns-its-own-core-ai-lifetime	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-07-coreai-swift-runtime/references/05-non-llm-engines-bundles-warmup-and-caching.md	461	7-warmup-is-not-one-operation	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-08-coreai-pytorch-conversion/references/01-conversion-and-the-io-contract.md	1940	101-one-converter-n-exported-programs-n-entrypoint-names	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-09-coreai-compression-numerics/references/03-numeric-formats-across-the-stack.md	741	32--gap--you-cannot-read-sub-byte-data-from-swift-except-as-raw-bytes	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-09-coreai-compression-numerics/references/03-numeric-formats-across-the-stack.md	790	33-storage-is-not-the-only-thing-ndarray-describes	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-09-coreai-compression-numerics/references/03-numeric-formats-across-the-stack.md	1955	82-aimodelassetsummary--the-same-data-programmatically	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/01-ane-vs-gpu-authoring-rules.md	2973	8-how-the-optional-coreai-models-helper-chooses-a-compute-unit-preference	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/01-ane-vs-gpu-authoring-rules.md	2988	8-how-the-optional-coreai-models-helper-chooses-a-compute-unit-preference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/01-ane-vs-gpu-authoring-rules.md	3023	8-how-the-optional-coreai-models-helper-chooses-a-compute-unit-preference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/01-ane-vs-gpu-authoring-rules.md	3044	8-how-the-optional-coreai-models-helper-chooses-a-compute-unit-preference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/01-ane-vs-gpu-authoring-rules.md	3390	95-️-the-gap-between-the-session-and-the-shipped-runtime	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/03-llm-export-end-to-end.md	2683	111-the-whole-integration	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/03-llm-export-end-to-end.md	2704	111-the-whole-integration	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/03-llm-export-end-to-end.md	2722	112-the-full-initializer	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-10-coreai-hardware-authoring-debugging/references/03-llm-export-end-to-end.md	2792	113-choosing-the-engine	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-11-metal-and-tensorops/references/01-tensorops-and-quantized-operands.md	1109	45-matching-the-host-dispatch	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-11-metal-and-tensorops/references/02-cooperative-tensors-and-flash-attention.md	2675	101-threads-per-threadgroup-must-match-your-execution-scope	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-12-mlx-python/references/05-serving-and-distributed.md	1445	115-foundation-models-chatcompletionslanguagemodel--the-cross-stack-move	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-12-mlx-python/references/05-serving-and-distributed.md	1455	115-foundation-models-chatcompletionslanguagemodel--the-cross-stack-move	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-12-mlx-python/references/05-serving-and-distributed.md	1477	️-the-v1-path-bug-you-will-hit-within-five-minutes	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	165	12-pin-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	269	22-what-the-internal-targets-do-and-why-one-of-them-matters-to-you	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	295	22-what-the-internal-targets-do-and-why-one-of-them-matters-to-you	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	316	23-the-foundationmodelsintegration-trait	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	470	32-style-1--implement-the-protocols	compile:27 imports:Foundation	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	484	32-style-1--implement-the-protocols	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	492	32-style-1--implement-the-protocols	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	527	32-style-1--implement-the-protocols	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	589	32-style-1--implement-the-protocols	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	624	33-style-2--an-integration-package	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	647	34-style-3--the-mlxhuggingface-macros	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	681	34-style-3--the-mlxhuggingface-macros	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	699	34-style-3--the-mlxhuggingface-macros	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	721	34-style-3--the-mlxhuggingface-macros	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	748	34-style-3--the-mlxhuggingface-macros	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	760	34-style-3--the-mlxhuggingface-macros	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	794	41-modelcontext-and-modelcontainer	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	806	41-modelcontext-and-modelcontainer	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	825	41-modelcontext-and-modelcontainer	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	844	41-modelcontext-and-modelcontainer	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	875	42-the-factory-registry-and-the-error-you-will-hit-first	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	884	42-the-factory-registry-and-the-error-you-will-hit-first	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	933	43-download-with-progress	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1005	43-download-with-progress	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1032	44-where-the-weights-land	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1053	44-where-the-weights-land	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1074	44-where-the-weights-land	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1085	44-where-the-weights-land	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1116	45-shipping-or-sideloading-your-own-weights	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1128	45-shipping-or-sideloading-your-own-weights	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1138	45-shipping-or-sideloading-your-own-weights	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1261	51-the-shipped-skill-and-how-far-to-trust-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1325	52-serialaccesscontainer--and-why-it-is-not-an-actor	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1356	53-mlxarray-is-not-sendable	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1366	53-mlxarray-is-not-sendable	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1376	53-mlxarray-is-not-sendable	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1407	54-chatsession-is-not-thread-safe-modelcontainer-is	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1440	55-two-conversations-one-model	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1485	56-cancellation--and-the-ios-crash-it-prevents	compile:27	VERIFIED	body	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1499	56-cancellation--and-the-ios-crash-it-prevents	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1525	56-cancellation--and-the-ios-crash-it-prevents	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1576	57-early-break-leaves-work-in-flight	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1588	57-early-break-leaves-work-in-flight	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1621	58-throwing-versus-non-throwing-streams	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1633	58-throwing-versus-non-throwing-streams	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1787	63-what-the-two-limits-mean-and-what-to-set-them-to	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1828	63-what-the-two-limits-mean-and-what-to-set-them-to	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1856	63-what-the-two-limits-mean-and-what-to-set-them-to	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1886	63-what-the-two-limits-mean-and-what-to-set-them-to	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	1914	64-measuring-memorysnapshot-and-a-live-hud	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2005	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2030	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2049	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2072	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2091	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2103	65-wired-memory-the-part-with-a-dedicated-reference	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2116	66-sizing-the-ticket-measure-dont-guess	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2128	66-sizing-the-ticket-measure-dont-guess	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2146	66-sizing-the-ticket-measure-dont-guess	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2157	66-sizing-the-ticket-measure-dont-guess	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2248	67-what-jetsam-looks-like-and-how-to-see-it-coming	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2255	67-what-jetsam-looks-like-and-how-to-see-it-coming	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2299	68-a-pressure-ladder-you-can-actually-copy	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2338	68-a-pressure-ladder-you-can-actually-copy	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2372	69-backgrounding-unloading-and-download-behaviour	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2393	69-backgrounding-unloading-and-download-behaviour	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2475	71-the-input-types	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2494	71-the-input-types	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2523	71-the-input-types	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2551	72-the-processor-pipeline	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2565	72-the-processor-pipeline	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2581	72-the-processor-pipeline	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2618	72-the-processor-pipeline	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2660	74-️-exif-orientation--the-bug-apple-fixed-in-their-own-sample	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2691	74-️-exif-orientation--the-bug-apple-fixed-in-their-own-sample	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2717	74-️-exif-orientation--the-bug-apple-fixed-in-their-own-sample	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2757	75-photospicker-done-correctly	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2795	75-photospicker-done-correctly	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2831	75-photospicker-done-correctly	compile:27 imports:SwiftUI	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2855	76-the-third-bug-in-the-same-commit-trailing-empty-assistant-message	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2922	81-the-minimal-streaming-view-model	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	2983	81-the-minimal-streaming-view-model	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3058	82-not-dropping-frames	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3077	82-not-dropping-frames	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3085	82-not-dropping-frames	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3106	82-not-dropping-frames	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3122	82-not-dropping-frames	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3137	83-cancellation-with-a-visible-result	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3196	83-cancellation-with-a-visible-result	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3213	84-model-caching-across-a-picker	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3275	85-progress-during-download-versus-load	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3351	91-the-gate	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3381	91-the-gate	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3522	94-the-two-availability-floors-in-one-example	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/01-mlx-swift-lm-in-an-app.md	3574	95-the-other-compile-condition-strategy-sdk-keyed-build-settings	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	206	12-the-3x-break-tokenizers-and-downloading-are-yours-now	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	237	12-the-3x-break-tokenizers-and-downloading-are-yours-now	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	368	22-chatsession--the-layer-you-should-start-at	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	385	22-chatsession--the-layer-you-should-start-at	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	403	22-chatsession--the-layer-you-should-start-at	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	446	23-modelcontainergenerate-and-the-free-function	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	468	23-modelcontainergenerate-and-the-free-function	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	493	23-modelcontainergenerate-and-the-free-function	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	540	24-generatetask-and-why-early-break-is-a-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	562	25-the-stream-event-types	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	632	26-speculative-decoding-in-one-page	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	651	26-speculative-decoding-in-one-page	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	668	26-speculative-decoding-in-one-page	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	722	31-every-field-with-its-default	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	798	32-how-a-sampler-gets-chosen	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	894	41-the-protocol	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	918	42-three-initializers-and-the-one-that-costs-money	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	954	43-state-and-the-m-rope-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	960	43-state-and-the-m-rope-trap	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	977	43-state-and-the-m-rope-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1046	45-cancellation-and-why-the-check-is-where-it-is	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1065	45-cancellation-and-why-the-check-is-where-it-is	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1112	46-a-complete-streaming-program-with-correct-cancellation	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1274	51-the-pipeline-in-one-diagram	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1286	51-the-pipeline-in-one-diagram	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1294	52-userinput	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1325	52-userinput	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1343	52-userinput	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1372	52-userinput	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1397	53-chatmessage	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1441	53-chatmessage	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1456	54-lminput-and-lmoutput	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1501	55-the-languagemodel-protocol-and-where-prepareresult-splits	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1561	56-the-vlm-path-in-practice	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1605	61-the-protocol-is-nine-methods-and-it-returns-token-ids	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1634	61-the-protocol-is-nine-methods-and-it-returns-token-ids	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1674	62-how-templates-get-resolved	compile:27 imports:Foundation	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1697	63-stop-tokens-four-sources-one-of-which-overwrites-the-others	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1716	63-stop-tokens-four-sources-one-of-which-overwrites-the-others	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1738	63-stop-tokens-four-sources-one-of-which-overwrites-the-others	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1788	64-️-silent-failure-5--the-chat-template-is-the-contract-and-nothing-checks-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
